Var1,route1,route2,route3,route4,route5,route6,route7,route8,route9
89,-12.83312476,-8.810534723,-6.40673839,-8.130932277,-9.908530503,-12.42340342,-10.62386844,-11.65505739,
90,-12.9363241,-8.874258103,-6.456439345,-8.191169817,-9.993305823,-12.45667305,-10.64520827,-11.71821989,
91,-13.04074196,-8.939457575,-6.507707055,-8.252142877,-10.07809382,-12.49021176,-10.66712392,-11.78197033,
92,-13.14633517,-9.006173662,-6.560554097,-8.313838512,-10.16280502,-12.52403637,-10.68962492,-11.8462565,
93,-13.2530369,-9.074445903,-6.6149715,-8.376243781,-10.24735369,-12.55816367,-10.71272076,-11.91102615,
94,-13.36077835,-9.144313838,-6.670948518,-8.43934574,-10.33165618,-12.59260917,-10.73642097,-11.97622708,
95,-13.46949071,-9.215817005,-6.728474403,-8.503131448,-10.41562884,-12.62738413,-10.76073505,-12.04180708,
96,-13.5791052,-9.288994942,-6.78753841,-8.567589654,-10.49918804,-12.66249894,-10.78567242,-12.10771566,
97,-13.68955116,-9.3638849,-6.848128379,-8.632718783,-10.58225013,-12.69796401,-10.8112376,-12.1739049,
98,-13.80073558,-9.440505362,-6.910215039,-8.698520686,-10.66473148,-12.73378972,-10.83742743,-12.24032714,
99,-13.91255056,-9.518865624,-6.973757734,-8.764997218,-10.74655363,-12.76998649,-10.86423806,-12.30693466,
100,-14.02488796,-9.59897492,-7.038715603,-8.832150233,-10.82765646,-12.80656467,-10.89166563,-12.3736798,
101,-14.13763959,-9.680842482,-7.105047783,-8.899981586,-10.90798392,-12.84352906,-10.91970631,-12.44051487,
102,-14.25069731,-9.764477544,-7.172713413,-8.968493285,-10.98747997,-12.88087349,-10.94835623,-12.50739234,
103,-14.3639491,-9.849889279,-7.241666314,-9.037692912,-11.06608855,-12.91859045,-10.97761108,-12.57427317,
104,-14.47726591,-9.937075947,-7.311836711,-9.107595066,-11.14375361,-12.95667245,-11.007463,-12.64113028,
105,-14.59051398,-10.02601226,-7.383148293,-9.178214793,-11.2204194,-12.99511198,-11.03790271,-12.70793751,
106,-14.70355951,-10.11666986,-7.455524746,-9.24956714,-11.2960451,-13.03390155,-11.06892087,-12.77466871,
107,-14.81626874,-10.2090204,-7.528889757,-9.321667155,-11.37061203,-13.07303347,-11.10050816,-12.84129772,
108,-14.92850792,-10.30303551,-7.603166863,-9.394529883,-11.44410328,-13.11249316,-11.13265526,-12.90779839,
109,-15.04014605,-10.39868684,-7.678265401,-9.468168616,-11.51650194,-13.15225739,-11.16535289,-12.97414485,
110,-15.15105707,-10.49594429,-7.754069011,-9.54258826,-11.58779112,-13.1923024,-11.19859421,-13.04032272,
111,-15.26111548,-10.59475651,-7.830458625,-9.617791221,-11.65795389,-13.23260442,-11.23237653,-13.10633277,
112,-15.37019576,-10.69505804,-7.90731518,-9.693779905,-11.72697453,-13.27313968,-11.26669753,-13.17217683,
113,-15.47817239,-10.79678319,-7.984519607,-9.770556718,-11.79485122,-13.31388443,-11.30155492,-13.23785669,
114,-15.58492112,-10.89986624,-8.061951953,-9.848124067,-11.8615912,-13.35481469,-11.3369464,-13.30337418,
115,-15.69033801,-11.0042415,-8.139478221,-9.926483846,-11.9272019,-13.39590353,-11.37286966,-13.3687311,
116,-15.79433526,-11.10984324,-8.216953204,-10.00562435,-11.99169072,-13.43712162,-11.40932358,-13.43392962,
117,-15.89682555,-11.21659788,-8.294231383,-10.08551921,-12.05506508,-13.47843956,-11.446316,-13.4989838,
118,-15.99772154,-11.32440835,-8.371167238,-10.16614132,-12.11733239,-13.51982796,-11.48385891,-13.56392227,
119,-16.09693592,-11.43317324,-8.447615252,-10.24746355,-12.17850467,-13.56125741,-11.52196434,-13.62877459,
120,-16.194389,-11.54279115,-8.523430336,-10.32945882,-12.23861387,-13.60269852,-11.56064431,-13.69357027,
121,-16.29004297,-11.65316066,-8.598469772,-10.4121,-12.29769736,-13.64412334,-11.59991081,-13.75833884,
122,-16.38387425,-11.76418036,-8.672591641,-10.49535557,-12.35579253,-13.6855162,-11.63977594,-13.82310985,
123,-16.47585928,-11.87574838,-8.745654028,-10.57917629,-12.41293675,-13.7268676,-11.6802571,-13.88791299,
124,-16.56597448,-11.98775429,-8.817515017,-10.66350852,-12.46916739,-13.76816806,-11.72138134,-13.9527832,
125,-16.65419642,-12.10007996,-8.88803274,-10.74829858,-12.52452196,-13.80940814,-11.76317675,-14.01776134,
126,-16.74052688,-12.21260701,-8.957074583,-10.83349284,-12.5790509,-13.85057838,-11.80567138,-14.08288858,
127,-16.82502291,-12.32521705,-9.024528187,-10.91903763,-12.6328275,-13.89166931,-11.84889331,-14.14820612,
128,-16.90774882,-12.43779169,-9.090283874,-11.00487909,-12.68592737,-13.93267621,-11.89287062,-14.21375512,
129,-16.98876897,-12.55021255,-9.154231965,-11.09095926,-12.73842616,-13.97361768,-11.93763183,-14.27957679,
130,-17.06814767,-12.66236452,-9.216262782,-11.17721638,-12.79039948,-14.01451948,-11.98320926,-14.34571213,
131,-17.14595021,-12.77414625,-9.276268329,-11.26358853,-12.84192297,-14.05540737,-12.02963712,-14.41219806,
132,-17.22226179,-12.88545992,-9.334176372,-11.3500138,-12.89307322,-14.0963071,-12.07694965,-14.47906716,
133,-17.29718666,-12.99620773,-9.389948863,-11.4364303,-12.94394156,-14.13724444,-12.12518105,-14.54635181,
134,-17.37082984,-13.10629187,-9.443549124,-11.5227761,-12.9946308,-14.17824516,-12.17436556,-14.61408436,
135,-17.44329634,-13.21561454,-9.494940475,-11.60898886,-13.04524408,-14.21934836,-12.22453738,-14.6822972,
136,-17.51469117,-13.32407868,-9.544086239,-11.69500475,-13.09588453,-14.26063238,-12.27572956,-14.75102269,
137,-17.58511538,-13.43161157,-9.590961296,-11.78075963,-13.14665529,-14.30218273,-12.32797283,-14.82029279,
138,-17.65464305,-13.53816967,-9.63561879,-11.86618936,-13.19765947,-14.34408492,-12.38129767,-14.89013033,
139,-17.72333708,-13.6437112,-9.678144311,-11.95122981,-13.24899997,-14.38642445,-12.43573455,-14.96054916,
140,-17.79126035,-13.74819433,-9.718623557,-12.03581683,-13.30077842,-14.42928685,-12.49131396,-15.03156274,
141,-17.85847573,-13.85157728,-9.757142224,-12.11988627,-13.35309603,-14.47275759,-12.54806637,-15.10318456,
142,-17.92504607,-13.95381823,-9.793786075,-12.20337367,-13.406054,-14.51692064,-12.60602184,-15.17542809,
143,-17.99102012,-14.05488205,-9.828677111,-12.28621438,-13.45975353,-14.56185716,-12.66520655,-15.2483068,
144,-18.05640915,-14.15477261,-9.862033785,-12.36834368,-13.51429584,-14.60764801,-12.72564464,-15.32183403,
145,-18.12121822,-14.25350795,-9.894090416,-12.44969692,-13.56978208,-14.65437407,-12.7873602,-15.39602012,
146,-18.18545243,-14.35110613,-9.925081328,-12.5302094,-13.62630645,-14.70211621,-12.85037735,-15.47087276,
147,-18.24911685,-14.44758521,-9.955240842,-12.60981643,-13.68394825,-14.75095529,-12.9147202,-15.54639952,
148,-18.31221628,-14.54296323,-9.984805266,-12.68845334,-13.74278487,-14.80097115,-12.98041281,-15.62260796,
149,-18.37474661,-14.63725844,-10.01406998,-12.76605541,-13.8028937,-14.85221261,-13.04747374,-15.69950567,
150,-18.43669363,-14.73050073,-10.04339798,-12.84255795,-13.86435214,-14.90469302,-13.11590998,-15.77710022,
151,-18.49804253,-14.82273887,-10.07315594,-12.91789625,-13.92723758,-14.95842378,-13.18572711,-15.85539927,
152,-18.55877852,-14.91402334,-10.10371058,-12.99200561,-13.99162661,-15.0134163,-13.25693067,-15.93441236,
153,-18.6188868,-15.00440462,-10.13542859,-13.06482132,-14.05757939,-15.06968197,-13.32952622,-16.01415054,
154,-18.67835452,-15.09393321,-10.16867573,-13.13627921,-14.12514076,-15.1272322,-13.40351932,-16.09462496,
155,-18.73718515,-15.18265956,-10.20381005,-13.2063217,-14.194355,-15.18607696,-13.47891347,-16.17584673,
156,-18.79539036,-15.27063511,-10.24118566,-13.2748957,-14.26526638,-15.24620636,-13.55569161,-16.25782698,
157,-18.85298189,-15.3579191,-10.28115667,-13.34194821,-14.33791917,-15.30759604,-13.63382493,-16.34057683,
158,-18.90997149,-15.44457467,-10.32407716,-13.40742622,-14.41235763,-15.37022132,-13.71328444,-16.42410755,
159,-18.96637091,-15.530665,-10.37030123,-13.47127673,-14.48862171,-15.43405753,-13.79404119,-16.50843258,
160,-19.02219819,-15.61625326,-10.42013184,-13.53344676,-14.56672298,-15.49907999,-13.87606621,-16.59356709,
161,-19.07749191,-15.70140264,-10.47370552,-13.59389395,-14.64666159,-15.565264,-13.95933048,-16.6795263,
162,-19.13229482,-15.7861763,-10.53112499,-13.6526012,-14.72843765,-15.63258684,-14.04379471,-16.7663254,
163,-19.18664966,-15.87063799,-10.59249297,-13.70955513,-14.81205128,-15.70104047,-14.12939645,-16.85397962,
164,-19.24059917,-15.95485268,-10.65791218,-13.76474231,-14.89750259,-15.77062358,-14.21607012,-16.94250416,
165,-19.29418641,-16.0388855,-10.72748308,-13.81814935,-14.98479168,-15.84133488,-14.30375013,-17.03191421,
166,-19.34746718,-16.12280159,-10.80120638,-13.86976284,-15.07390892,-15.91317311,-14.39237089,-17.12222475,
167,-19.40051483,-16.20666606,-10.87894596,-13.91957201,-15.16481959,-15.98613697,-14.48186682,-17.21345056,
168,-19.45340397,-16.29054407,-10.96055576,-13.96759258,-15.25748496,-16.0602252,-14.5721711,-17.30560643,
169,-19.50620924,-16.37450048,-11.04588976,-14.01385569,-15.35186632,-16.13543777,-14.66320342,-17.39870715,
170,-19.55900523,-16.45859699,-11.1348019,-14.05839265,-15.44792495,-16.2117803,-14.75487521,-17.49276752,
171,-19.61186665,-16.54289317,-11.22714395,-14.10123479,-15.54562213,-16.28925998,-14.84709775,-17.58780232,
172,-19.66486882,-16.62744852,-11.32274405,-14.14241342,-15.64491868,-16.36788399,-14.93978234,-17.68382591,
173,-19.71808749,-16.71232256,-11.42141607,-14.18195996,-15.74576224,-16.44765949,-15.03284027,-17.7808473,
174,-19.77159841,-16.7975748,-11.52297363,-14.2199189,-15.84808581,-16.52859368,-15.12618282,-17.87887186,
175,-19.82547733,-16.88326477,-11.6272304,-14.25636122,-15.95182165,-16.61069372,-15.21971752,-17.9779049,
176,-19.8798,-16.96944948,-11.734,-14.29136108,-16.056902,-16.69396339,-15.31334277,-18.07795172,
177,-19.93464154,-17.05617847,-11.84310796,-14.32499265,-16.1632591,-16.7783975,-15.40695565,-18.17901763,
178,-19.9900745,-17.14349982,-11.95442728,-14.35733007,-16.27082521,-16.86398933,-15.50045322,-18.28110794,
179,-20.04617081,-17.23146163,-12.06784284,-14.38844751,-16.37953245,-16.95073219,-15.59373255,-18.38422682,
180,-20.10300241,-17.320112,-12.1832395,-14.41842054,-16.48931211,-17.03861939,-15.68669071,-18.48836581,
181,-20.16064122,-17.40949901,-12.30050215,-14.44733623,-16.60009507,-17.12764423,-15.77922484,-18.59350851,
182,-20.21915905,-17.49967023,-12.4195159,-14.47528737,-16.71181219,-17.21779991,-15.87123317,-18.69963838,
183,-20.27862003,-17.59066263,-12.54018311,-14.5023668,-16.82439434,-17.30907292,-15.96261458,-18.80673888,
184,-20.3390756,-17.68250355,-12.66243457,-14.52866734,-16.93777237,-17.40143867,-16.05326799,-18.91479348,
185,-20.40057601,-17.77522002,-12.78620375,-14.55428183,-17.05187717,-17.49487151,-16.1430923,-19.02378564,
186,-20.46317152,-17.86883902,-12.91142409,-14.57930309,-17.16664095,-17.58934582,-16.23198643,-19.13369798,
187,-20.52691239,-17.96338757,-13.03802903,-14.60382392,-17.28200024,-17.68483595,-16.31984931,-19.24450439,
188,-20.59184753,-18.05889267,-13.1659525,-14.627937,-17.39789239,-17.78131628,-16.40658585,-19.3561737,
189,-20.65800758,-18.15537565,-13.29513463,-14.65173504,-17.51425474,-17.87876108,-16.49211667,-19.4686747,
190,-20.72540982,-18.25283368,-13.42552013,-14.67531074,-17.63102466,-17.97714246,-16.57636491,-19.58197613,
191,-20.79407122,-18.35125757,-13.55705381,-14.69875677,-17.7481395,-18.07643026,-16.65925369,-19.69604678,
192,-20.86400877,-18.45063809,-13.68968047,-14.72216584,-17.86553666,-18.17659422,-16.74070615,-19.8108554,
193,-20.93523944,-18.55096603,-13.82334491,-14.74562917,-17.98315581,-18.27760406,-16.82064543,-19.92636967,
194,-21.00777431,-18.65223219,-13.95799333,-14.7692278,-18.10093959,-18.37942953,-16.89899743,-20.04254713,
195,-21.08159536,-18.75442707,-14.09357869,-14.79303855,-18.21883085,-18.48204035,-16.97572494,-20.15933985,
196,-21.15667561,-18.85753199,-14.23005604,-14.81713819,-18.33677245,-18.58540651,-17.05081685,-20.27669985,
197,-21.23298812,-18.96151702,-14.36738043,-14.84160352,-18.45470725,-18.68950107,-17.1242626,-20.39457914,
198,-21.31050592,-19.06635156,-14.50550692,-14.86651131,-18.57257809,-18.79429916,-17.19605162,-20.51292974,
199,-21.38920199,-19.17200501,-14.64439055,-14.89193822,-18.69032815,-18.89977592,-17.26617337,-20.63170367,
200,-21.46904039,-19.27844676,-14.78398734,-14.91795394,-18.80790393,-19.00590651,-17.33461729,-20.75085271,
201,-21.54996749,-19.3856462,-14.92425515,-14.94461789,-18.92525382,-19.11266608,-17.40139086,-20.8703266,
202,-21.63192756,-19.4935714,-15.06515209,-14.9719887,-19.04232629,-19.22002978,-17.46655219,-20.99007407,
203,-21.71486488,-19.60218237,-15.20663624,-15.00012496,-19.15906976,-19.32797311,-17.53016828,-21.11004387,
204,-21.79872373,-19.71143618,-15.34866571,-15.02908529,-19.27543269,-19.43647393,-17.59230611,-21.23018471,
205,-21.8834478,-19.82128986,-15.49119904,-15.05892831,-19.39136353,-19.54551109,-17.65303267,-21.35044532,
206,-21.96897052,-19.93170048,-15.63420333,-15.0897116,-19.50681456,-19.65506344,-17.71241496,-21.47077443,
207,-22.05521629,-20.04262508,-15.77765308,-15.121487,-19.62175294,-19.7651098,-17.77052136,-21.59112162,
208,-22.14210922,-20.15402074,-15.92152306,-15.15430427,-19.73614935,-19.87562904,-17.82744101,-21.71144301,
209,-22.22957343,-20.26584623,-16.06578804,-15.18821318,-19.84997451,-19.9866,-17.88327879,-21.83169774,
210,-22.31753301,-20.37806311,-16.21042277,-15.2232635,-19.96319911,-20.09800098,-17.93813997,-21.95184497,
211,-22.40591264,-20.49063321,-16.35540259,-15.25950499,-20.07579384,-20.20980814,-17.9921298,-22.07184386,
212,-22.49464033,-20.60351835,-16.50070618,-15.29698717,-20.18772955,-20.32199711,-18.04535355,-22.19165357,
213,-22.58364538,-20.71668034,-16.64631351,-15.33575036,-20.29898568,-20.4345435,-18.09791649,-22.31123326,
214,-22.67285708,-20.83008103,-16.79220455,-15.37582333,-20.40955537,-20.54742293,-18.14992284,-22.43054406,
215,-22.76220472,-20.9436825,-16.93835926,-15.41723408,-20.519433,-20.66061104,-18.20147365,-22.54956096,
216,-22.8516176,-21.05744925,-17.0847576,-15.46001064,-20.62861292,-20.77408343,-18.25266938,-22.66826485,
217,-22.94102571,-21.17134701,-17.23137912,-15.50418102,-20.73708948,-20.88781668,-18.30361046,-22.78663666,
218,-23.03036079,-21.28534149,-17.37820228,-15.54977323,-20.84485704,-21.00178962,-18.35439735,-22.90465732,
219,-23.11955483,-21.39939843,-17.52520542,-15.5968123,-20.95191029,-21.11598141,-18.4051305,-23.02230774,
220,-23.20853981,-21.51348356,-17.67236684,-15.64530898,-21.05824802,-21.23037123,-18.45590981,-23.13956884,
221,-23.29724772,-21.62756259,-17.81966489,-15.69526974,-21.16387191,-21.34493825,-18.50682633,-23.2564228,
222,-23.38561084,-21.74160273,-17.96707759,-15.74670108,-21.26878372,-21.45966162,-18.55796386,-23.37285967,
223,-23.47356927,-21.85557441,-18.11457601,-15.79960949,-21.37298519,-21.57452056,-18.609406,-23.48887268,
224,-23.56107121,-21.96944853,-18.2621239,-15.85400144,-21.47647806,-21.68949581,-18.66123637,-23.60445503,
225,-23.64806529,-22.08319598,-18.40968467,-15.90988315,-21.5792641,-21.80457046,-18.71353857,-23.71959992,
226,-23.73450009,-22.19678763,-18.55722172,-15.96725337,-21.68134602,-21.91972779,-18.7663962,-23.83430058,
227,-23.82032424,-22.31019438,-18.70469846,-16.02610285,-21.78273114,-22.0349511,-18.81988772,-23.94855021,
228,-23.9054879,-22.42338735,-18.85207663,-16.08642192,-21.88342814,-22.15022367,-18.87407468,-24.0623424,
229,-23.98995302,-22.53634061,-18.9993053,-16.14820091,-21.98344569,-22.26552877,-18.92901516,-24.175673,
230,-24.07368697,-22.64903027,-19.1463278,-16.21143016,-22.08279245,-22.38084972,-18.98476723,-24.28853866,
231,-24.15665712,-22.76143246,-19.29308738,-16.2761,-22.1814771,-22.49617016,-19.04138898,-24.40093604,
232,-24.23883086,-22.87352334,-19.43952732,-16.34219741,-22.27950829,-22.6114741,-19.09893847,-24.5128618,
233,-24.32017557,-22.98527905,-19.58559091,-16.40969591,-22.37689243,-22.72674555,-19.15747317,-24.62431259,
234,-24.40066362,-23.09667572,-19.73121871,-16.47856567,-22.47363165,-22.8419685,-19.21703918,-24.73528508,
235,-24.480282,-23.20769483,-19.87634341,-16.54877683,-22.56972761,-22.95712698,-19.2776727,-24.84577511,
236,-24.55902037,-23.31833424,-20.02089621,-16.62029958,-22.66518196,-23.072205,-19.33940962,-24.95577421,
