Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_8,Var2_9,Var2_10,Var2_11
18,-19.6451964,-17.75438458,-15.48908438,-16.34821642,-17.03587768,-17.69953243,-18.63223954,-16.77923133,-17.29826466,-15.8959982
19,-19.64554324,-17.77220721,-15.49025405,-16.35435856,-17.04662342,-17.70411081,-18.63654775,-16.79236847,-17.30786847,-15.88542162
20,-19.64615255,-17.79002983,-15.49142372,-16.3605007,-17.05736917,-17.70868919,-18.64085596,-16.80550561,-17.31747227,-15.87484505
21,-19.64681321,-17.80626006,-15.49294735,-16.36683984,-17.06811491,-17.71326757,-18.64516416,-16.81864274,-17.32707608,-15.86426847
22,-19.64747387,-17.82206306,-15.49481471,-16.37323183,-17.07886066,-17.71881892,-18.64926126,-16.83207658,-17.33667988,-15.85369189
23,-19.64813453,-17.83786607,-15.49668208,-16.37962382,-17.09014054,-17.72458649,-18.65285465,-16.84621832,-17.34628368,-15.84311532
24,-19.6487952,-17.85366907,-15.49854945,-16.38601582,-17.10143784,-17.73035405,-18.65644805,-16.86036006,-17.35628969,-15.83738198
25,-19.64945586,-17.86947207,-15.50041682,-16.39240781,-17.11273514,-17.73612162,-18.66004144,-16.8745018,-17.36662402,-15.83285946
26,-19.65055556,-17.88336667,-15.50264855,-16.39929229,-17.12403243,-17.74188919,-18.66363483,-16.88864354,-17.37695836,-15.82833694
27,-19.65177778,-17.89723333,-15.50509049,-16.40618398,-17.13532973,-17.74822342,-18.66715455,-16.9028037,-17.38729269,-15.82381441
28,-19.653,-17.9111,-15.50753243,-16.41307568,-17.14643784,-17.75472432,-18.67012973,-16.9171,-17.39762703,-15.81929189
29,-19.65422222,-17.92496667,-15.50997437,-16.41996737,-17.15746887,-17.76122523,-18.6731049,-16.9313963,-17.40796136,-15.81623333
30,-19.65544444,-17.93847197,-15.51241632,-16.42701121,-17.1684999,-17.76772613,-18.67608008,-16.94569259,-17.41948258,-15.81756667
31,-19.65666667,-17.95036066,-15.51526426,-16.43473574,-17.17953093,-17.77422703,-18.67905526,-16.95998889,-17.43108198,-15.8189
32,-19.65842943,-17.96224935,-15.51823974,-16.44246026,-17.19056196,-17.7809009,-18.68203043,-16.97428519,-17.44268138,-15.82023333
33,-19.66039489,-17.97413804,-15.52121522,-16.45018478,-17.20113674,-17.78763964,-18.68445906,-16.9883993,-17.45428078,-15.82156667
34,-19.66236036,-17.98602673,-15.52419069,-16.45790931,-17.21115976,-17.79437838,-18.68685465,-17.0025024,-17.46588018,-15.8229
35,-19.66432583,-17.99718789,-15.52716617,-16.46610831,-17.22118278,-17.80111712,-18.68925025,-17.01660551,-17.47808919,-15.82794144
36,-19.66629129,-18.00716106,-15.53050601,-16.47508208,-17.23120581,-17.80785586,-18.69164585,-17.03070861,-17.49155946,-15.83457207
37,-19.66825676,-18.01713423,-15.53389189,-16.48405586,-17.24122883,-17.81448649,-18.69404144,-17.04481171,-17.50502973,-15.8412027
38,-19.67078889,-18.02710741,-15.53727778,-16.49302963,-17.25096296,-17.82106667,-18.69606667,-17.05882593,-17.5185,-15.84783333
39,-19.6735967,-18.03708058,-15.54066366,-16.5020034,-17.2595025,-17.82764685,-18.69797928,-17.07281311,-17.53197027,-15.85446396
40,-19.6764045,-18.04614084,-15.54405195,-16.5119021,-17.26804204,-17.83422703,-18.69989189,-17.0868003,-17.54544054,-15.86175676
41,-19.67921231,-18.05453163,-15.547602,-16.52247908,-17.27658158,-17.84080721,-18.7018045,-17.10078749,-17.56043634,-15.8728018
42,-19.68202012,-18.06292242,-15.55115205,-16.53305606,-17.28512112,-17.8470973,-18.70371712,-17.11477467,-17.57604474,-15.88384685
43,-19.68482793,-18.07131321,-15.5547021,-16.54363303,-17.29366066,-17.85322162,-18.70544715,-17.12893303,-17.59165315,-15.89489189
44,-19.68810541,-18.079704,-15.55825215,-16.55421001,-17.30066787,-17.85934595,-18.70705065,-17.14321001,-17.60726156,-15.90593694
45,-19.69167297,-18.08741792,-15.56177608,-16.56609239,-17.30757177,-17.86547027,-18.70865415,-17.15748699,-17.62286997,-15.91698198
46,-19.69524054,-18.09493423,-15.56514144,-16.57835586,-17.31447568,-17.87159459,-18.71025766,-17.17176396,-17.63868198,-15.93004865
47,-19.69880811,-18.10245055,-15.56850681,-16.59061932,-17.32137958,-17.87730901,-18.71186116,-17.18604094,-17.6563038,-15.94446306
48,-19.70237568,-18.10996687,-15.57187217,-16.60288278,-17.32828348,-17.88273964,-18.71338458,-17.20060621,-17.67392563,-15.95887748
49,-19.70594324,-18.11748318,-15.57523754,-16.61514625,-17.33425766,-17.88817027,-18.71479489,-17.21557868,-17.69154745,-15.97329189
50,-19.7097994,-18.12506016,-15.5784983,-16.62890601,-17.33979219,-17.8936009,-18.71620521,-17.23055115,-17.70916927,-15.98770631
51,-19.71387898,-18.13263894,-15.58147377,-16.64271021,-17.34532673,-17.89903153,-18.71761552,-17.24552362,-17.72679109,-16.00224054
52,-19.71795856,-18.14021772,-15.58444925,-16.65651441,-17.35086126,-17.90393243,-18.71902583,-17.2604961,-17.74518799,-16.01905135
53,-19.72203814,-18.1477965,-15.58742472,-16.67031862,-17.3563958,-17.90839189,-18.72041772,-17.27564815,-17.7643956,-16.03586216
54,-19.72611772,-18.15553994,-15.5904002,-16.68434004,-17.36156196,-17.91285135,-18.72175075,-17.29137407,-17.7836032,-16.05267297
55,-19.7301973,-18.1640973,-15.59326216,-16.69943514,-17.36622162,-17.91731081,-18.72308378,-17.3071,-17.80281081,-16.06948378
56,-19.73431051,-18.17265465,-15.59595035,-16.71453023,-17.37088128,-17.92177027,-18.72441682,-17.32282593,-17.82201842,-16.08629459
57,-19.73845616,-18.18121201,-15.59863854,-16.72962533,-17.37554094,-17.92555586,-18.72574985,-17.33855185,-17.84122603,-16.10397928
58,-19.7426018,-18.18976937,-15.60132673,-16.74472042,-17.3802006,-17.92866757,-18.72708168,-17.35431141,-17.86127688,-16.12253784
59,-19.74674745,-18.19894294,-15.60401491,-16.76017307,-17.38480751,-17.93177928,-18.7283954,-17.37057828,-17.88144665,-16.1410964
60,-19.75089309,-18.20918679,-15.60672452,-16.77624675,-17.38914384,-17.93489099,-18.72970911,-17.38684515,-17.90161642,-16.15965495
61,-19.75503874,-18.21943063,-15.60945375,-16.79232042,-17.39348018,-17.9380027,-18.73102282,-17.40311201,-17.92178619,-16.17821351
62,-19.75904174,-18.22967447,-15.61218298,-16.80839409,-17.39781652,-17.9404027,-18.73233654,-17.41937888,-17.94195596,-16.19677207
63,-19.76287357,-18.23991832,-15.61491221,-16.82446777,-17.40215285,-17.94194865,-18.73365025,-17.43564575,-17.96218689,-16.21676847
64,-19.76670541,-18.25139189,-15.61764144,-16.8409982,-17.40648919,-17.94349459,-18.73508378,-17.45206667,-17.98258829,-16.23684054
65,-19.77053724,-18.26382192,-15.62073013,-16.85788388,-17.41094605,-17.94504054,-18.73653273,-17.46850741,-18.00298969,-16.25691261
66,-19.77436907,-18.27625195,-15.62401341,-16.87476957,-17.41541552,-17.94658649,-18.73798168,-17.48494815,-18.02339109,-16.27698468
67,-19.7782009,-18.28868198,-15.6272967,-16.89165526,-17.41988498,-17.94741892,-18.73943063,-17.50138889,-18.04379249,-16.29705676
68,-19.78178829,-18.30111201,-15.63057998,-16.90854094,-17.42435445,-17.94722072,-18.74087958,-17.51782963,-18.06419389,-16.31780631
69,-19.78500901,-18.31540831,-15.63386326,-16.92604344,-17.42882392,-17.94702252,-18.7426028,-17.5342018,-18.08432823,-16.33957207
70,-19.78822973,-18.3302952,-15.63802192,-16.94374114,-17.43357658,-17.94682432,-18.74443814,-17.55054595,-18.10431982,-16.36133784
71,-19.79145045,-18.34518208,-15.64243383,-16.96143884,-17.43848348,-17.94662613,-18.74627347,-17.56689009,-18.12431141,-16.3831036
72,-19.79467117,-18.36006897,-15.64684575,-16.97913654,-17.44339039,-17.94583694,-18.74810881,-17.58323423,-18.144303,-16.40486937
73,-19.79789189,-18.37495586,-15.65125766,-16.99683423,-17.4482973,-17.94401351,-18.74994414,-17.59957838,-18.16429459,-16.42663514
74,-19.80082733,-18.39229289,-15.65566957,-17.01556777,-17.4532042,-17.94219009,-18.75210941,-17.61580911,-18.18424975,-16.45008559
75,-19.80322222,-18.40974074,-15.66143333,-17.03434815,-17.45831111,-17.94036667,-18.75456296,-17.63194074,-18.20331481,-16.47383333
76,-19.80561712,-18.42718859,-15.66734324,-17.05312853,-17.46373153,-17.93854324,-18.75701652,-17.64807237,-18.22237988,-16.49758108
77,-19.80801201,-18.44463644,-15.67325315,-17.07190891,-17.46915195,-17.93638559,-18.75947007,-17.664204,-18.24144494,-16.52132883
78,-19.81040691,-18.46248148,-15.67916306,-17.09091351,-17.47457237,-17.93351171,-18.76192362,-17.68033564,-18.26051001,-16.54507658
79,-19.8128018,-18.48251111,-15.68512523,-17.11115135,-17.47999279,-17.93063784,-18.76461201,-17.69640511,-18.27957508,-16.56947838
80,-19.81492763,-18.50254074,-15.69282042,-17.13138919,-17.48545576,-17.92776396,-18.76772242,-17.71236286,-18.29807718,-16.59540631
81,-19.8163976,-18.52257037,-15.70051562,-17.15162703,-17.4911995,-17.92489009,-18.77083283,-17.72832062,-18.31582372,-16.62133423
82,-19.81786757,-18.5426,-15.70821081,-17.17186486,-17.49694324,-17.92197297,-18.77394324,-17.74427838,-18.33357027,-16.64726216
83,-19.81933754,-18.5634992,-15.71590601,-17.19272382,-17.50268699,-17.91894054,-18.77705365,-17.76023614,-18.35131682,-16.67319009
84,-19.82080751,-18.58600651,-15.72387027,-17.21473143,-17.50843073,-17.91590811,-18.78024815,-17.77614835,-18.36906336,-16.69911802
85,-19.82227748,-18.60851381,-15.73328919,-17.23673904,-17.51417447,-17.91287568,-18.78382222,-17.79185495,-18.38680991,-16.72670811
86,-19.82354054,-18.63102112,-15.74270811,-17.25874665,-17.51991822,-17.90984324,-18.7873963,-17.80756156,-18.40332272,-16.75485225
87,-19.82413514,-18.65352843,-15.75212703,-17.28075425,-17.52566196,-17.907,-18.79097037,-17.82326817,-18.41955475,-16.7829964
88,-19.82472973,-18.67715405,-15.76154595,-17.30375465,-17.53140571,-17.9048,-18.79454444,-17.83897477,-18.43578679,-16.81114054
89,-19.82532432,-18.7017018,-15.77142352,-17.32757367,-17.53714945,-17.9026,-18.79811792,-17.85467798,-18.45201882,-16.83928468
90,-19.82591892,-18.72624955,-15.78246356,-17.35139269,-17.54289319,-17.9004,-18.80157608,-17.86972773,-18.46825085,-16.86784685
91,-19.82651351,-18.7507973,-15.7935036,-17.37521171,-17.54835586,-17.8982,-18.80503423,-17.88477748,-18.48415495,-16.89808108
92,-19.82703303,-18.77534505,-15.80454364,-17.39903073,-17.55364314,-17.89629189,-18.80849239,-17.89982723,-18.49876557,-16.92831532
93,-19.82721471,-18.80085475,-15.81558368,-17.42402893,-17.55893043,-17.8956973,-18.81195055,-17.91487698,-18.51337618,-16.95854955
94,-19.8273964,-18.82669339,-15.82722072,-17.44943033,-17.56421772,-17.8951027,-18.81540871,-17.92992673,-18.52798679,-16.98878378
95,-19.82757808,-18.85253203,-15.83971772,-17.47483173,-17.56950501,-17.89450811,-18.81822623,-17.94404755,-18.5425974,-17.01901802
96,-19.82775976,-18.87837067,-15.85221471,-17.50023313,-17.57447237,-17.89391351,-18.82091161,-17.95797678,-18.55720801,-17.05042342
97,-19.82794144,-18.90420931,-15.86471171,-17.52563453,-17.57886577,-17.89358378,-18.823597,-17.97190601,-18.57068348,-17.08245946
98,-19.82816937,-18.93008719,-15.87720871,-17.55191882,-17.58325916,-17.89493153,-18.82628238,-17.98583524,-18.58336977,-17.1144955
99,-19.82871441,-18.95596747,-15.89046547,-17.57825716,-17.58765255,-17.89627928,-18.82896777,-17.99976446,-18.59605606,-17.14653153
100,-19.82925946,-18.98184775,-15.90437838,-17.6045955,-17.59204595,-17.89762703,-18.83063153,-18.0125964,-18.60874234,-17.17856757
101,-19.8298045,-19.00772803,-15.91829129,-17.63093383,-17.59630621,-17.89897477,-18.83175205,-18.02484484,-18.62142863,-17.21075135
102,-19.83034955,-19.03340511,-15.9322042,-17.65729249,-17.59936827,-17.90050631,-18.83287257,-18.03709329,-18.63411491,-17.24426486
103,-19.83089459,-19.05782793,-15.94611712,-17.68377658,-17.60243033,-17.90387568,-18.83399309,-18.04934174,-18.64455435,-17.27777838
104,-19.83151652,-19.08225075,-15.96106466,-17.71026066,-17.60549239,-17.90724505,-18.83511361,-18.06159019,-18.65494214,-17.31129189
105,-19.83311862,-19.10667357,-15.97653714,-17.73674474,-17.60855445,-17.91061441,-18.83502773,-18.07283483,-18.66532993,-17.34480541
106,-19.83472072,-19.1310964,-15.99200961,-17.76322883,-17.61161652,-17.91398378,-18.83361742,-18.08297748,-18.67571772,-17.37831892
107,-19.83632282,-19.15448919,-16.00748208,-17.78943263,-17.61320511,-17.91743694,-18.83220711,-18.09312012,-18.68610551,-17.41240721
108,-19.83792492,-19.17585135,-16.02295455,-17.81508388,-17.61451742,-17.92264955,-18.8307968,-18.10326276,-18.69558238,-17.44696577
109,-19.83952703,-19.19721351,-16.03978919,-17.84073514,-17.61582973,-17.92786216,-18.82938649,-18.11340541,-18.70347568,-17.48152432
110,-19.84115315,-19.21857568,-16.05698539,-17.86638639,-17.61714204,-17.93307477,-18.82697758,-18.12275265,-18.71136897,-17.51608288
111,-19.84407658,-19.23993784,-16.07418158,-17.89203764,-17.61845435,-17.93828739,-18.82224434,-18.13024855,-18.71926226,-17.55064144
112,-19.847,-19.25896667,-16.09137778,-17.91683333,-17.61848889,-17.9435,-18.81751111,-18.13774444,-18.72715556,-17.5852
113,-19.84992342,-19.27595646,-16.10857397,-17.94088138,-17.61761401,-17.95031802,-18.81277788,-18.14524034,-18.73504885,-17.62042523
114,-19.85284685,-19.29294625,-16.12723804,-17.96492943,-17.61673914,-17.95713604,-18.80804464,-18.15273624,-18.74113133,-17.65565045
115,-19.85577027,-19.30993604,-16.14603483,-17.98897748,-17.61586426,-17.96395405,-18.80285736,-18.15982132,-18.74661922,-17.69087568
116,-19.85869369,-19.32692583,-16.16483163,-18.01302553,-17.61498939,-17.97077207,-18.79447277,-18.16401361,-18.75210711,-17.7261009
117,-19.86265165,-19.34023353,-16.18362843,-18.03558248,-17.61325806,-17.97759009,-18.78608819,-18.16820591,-18.75759499,-17.76132613
118,-19.86664865,-19.35218468,-16.20248468,-18.05759009,-17.60975856,-17.98592162,-18.7777036,-18.1723982,-18.76308288,-17.79657568
119,-19.87064565,-19.36413584,-16.22263584,-18.0795977,-17.60625906,-17.99432523,-18.76931902,-18.17659049,-18.76826547,-17.83185495
120,-19.87464264,-19.37608699,-16.24278699,-18.10160531,-17.60275956,-18.00272883,-18.76093443,-18.18078278,-18.77157958,-17.86713423
121,-19.87863964,-19.38803814,-16.26293814,-18.12361291,-17.59926006,-18.01113243,-18.74947237,-18.181403,-18.77489369,-17.90241351
122,-19.88263664,-19.39533333,-16.28308929,-18.14363063,-17.59556927,-18.01953604,-18.73784214,-18.18182803,-18.77820781,-17.93769279
123,-19.88726426,-19.40226667,-16.30341562,-18.16349369,-17.58927397,-18.02952523,-18.72621191,-18.18225305,-18.78152192,-17.97297207
124,-19.89195495,-19.4092,-16.32459279,-18.18335676,-17.58297868,-18.03967297,-18.71458168,-18.18267808,-18.78483604,-18.0076027
125,-19.89664565,-19.41613333,-16.34576997,-18.20321982,-17.57668338,-18.04982072,-18.70295145,-18.1831031,-18.78701161,-18.04216126
126,-19.90133634,-19.42251491,-16.36694715,-18.22282262,-17.57038809,-18.05996847,-18.68948669,-18.1805004,-18.78816977,-18.07671982
127,-19.90602703,-19.42503423,-16.38812432,-18.2406036,-17.56409279,-18.07011622,-18.67548018,-18.1770036,-18.78932793,-18.11127838
128,-19.91071772,-19.42755355,-16.40952132,-18.25838458,-17.55573183,-18.08212973,-18.66147367,-18.17350681,-18.79048609,-18.14583694
129,-19.91583183,-19.43007287,-16.43143724,-18.27616557,-17.54688799,-18.09443784,-18.64746717,-18.17001001,-18.79164424,-18.17975856
130,-19.92101802,-19.43259219,-16.45335315,-18.29394655,-17.53804414,-18.10674595,-18.63346066,-18.16651321,-18.7928024,-18.2124973
131,-19.9262042,-19.43404515,-16.47526907,-18.31106356,-17.5292003,-18.11905405,-18.61867137,-18.1608983,-18.79179049,-18.24523604
132,-19.93139039,-19.43325395,-16.49718498,-18.32678328,-17.52035646,-18.13136216,-18.60335115,-18.15384675,-18.79057888,-18.27797477
133,-19.93657658,-19.43246276,-16.51932733,-18.342503,-17.5105036,-18.14582703,-18.58803093,-18.1467952,-18.78936727,-18.31071351
134,-19.94176276,-19.43167157,-16.54177678,-18.35822272,-17.49983393,-18.16077117,-18.57271071,-18.13974364,-18.78815566,-18.34345225
135,-19.94734535,-19.43088038,-16.56422623,-18.37394244,-17.48916426,-18.17571532,-18.55739049,-18.13269209,-18.78694404,-18.37375495
136,-19.95302703,-19.4289973,-16.58667568,-18.38865676,-17.47849459,-18.19065946,-18.54187568,-18.12450541,-18.78492703,-18.40344865
137,-19.95870871,-19.4261032,-16.60912513,-18.40244014,-17.46782492,-18.2056036,-18.52609179,-18.11474915,-18.78106056,-18.43314234
138,-19.96439039,-19.42320911,-16.63186867,-18.41622352,-17.45694785,-18.22281441,-18.51030791,-18.10499289,-18.77719409,-18.46283604
139,-19.97007207,-19.42031502,-16.65485165,-18.43000691,-17.44557447,-18.24069189,-18.49452402,-18.09523664,-18.77332763,-18.49252973
140,-19.97575375,-19.41742092,-16.67783463,-18.44379029,-17.4342011,-18.25856937,-18.47874014,-18.08548038,-18.76946116,-18.5212009
141,-19.98175556,-19.41378108,-16.70081762,-18.45629099,-17.42282773,-18.27644685,-18.46296096,-18.07535716,-18.76559469,-18.5468045
142,-19.98786667,-19.40984595,-16.7238006,-18.46828378,-17.41145435,-18.29432432,-18.4471964,-18.06409399,-18.75980751,-18.57240811
143,-19.99397778,-19.40591081,-16.74721491,-18.48027658,-17.4001013,-18.31413333,-18.43143183,-18.05283083,-18.75316146,-18.59801171
144,-20.00008889,-19.40197568,-16.77083403,-18.49226937,-17.38927948,-18.33466667,-18.41566727,-18.04156767,-18.74651542,-18.62361532
145,-20.0062,-19.39804054,-16.79445315,-18.50426216,-17.37845766,-18.3552,-18.3999027,-18.0303045,-18.73986937,-18.64921892
146,-20.01231111,-19.39361091,-16.81807227,-18.51498068,-17.36763584,-18.37573333,-18.38416026,-18.01903353,-18.73322332,-18.67144234
147,-20.01863904,-19.38913443,-16.84169139,-18.52557848,-17.35681401,-18.39626667,-18.36872412,-18.00765445,-18.72637127,-18.69221712
148,-20.02506396,-19.38465796,-16.86573994,-18.53617628,-17.34599219,-18.41804324,-18.35328799,-17.99627538,-18.71710601,-18.71299189
149,-20.03148889,-19.38018148,-16.88989259,-18.54677407,-17.33638519,-18.4404,-18.33785185,-17.9848963,-18.70784074,-18.73376667
150,-20.03791381,-19.37564975,-16.91404525,-18.55725676,-17.32712292,-18.46275676,-18.32241572,-17.97351722,-18.69857548,-18.75454144
151,-20.04433874,-19.37067357,-16.9381979,-18.56681351,-17.31786066,-18.48511351,-18.30697958,-17.96213814,-18.68931021,-18.77455405
152,-20.05076366,-19.3656974,-16.96235055,-18.57637027,-17.3085984,-18.50747027,-18.29207718,-17.95172322,-18.68004494,-18.79024775
153,-20.0573042,-19.36072122,-16.98654144,-18.58592703,-17.29933614,-18.53020541,-18.27723994,-17.94142603,-18.66976607,-18.80594144
154,-20.06391081,-19.35574505,-17.01073514,-18.59548378,-17.29113423,-18.55315676,-18.2624027,-17.93112883,-18.65832703,-18.82163514
155,-20.07051742,-19.3505959,-17.03492883,-18.60477788,-17.28390701,-18.57610811,-18.24756547,-17.92083163,-18.64688799,-18.83732883
156,-20.07712402,-19.34505756,-17.05912252,-18.61348098,-17.27667978,-18.59905946,-18.23272823,-17.91053443,-18.63544895,-18.85302252
157,-20.08373063,-19.33951922,-17.08327658,-18.62218408,-17.26945255,-18.62201081,-18.21858168,-17.90156336,-18.62400991,-18.86572162
158,-20.09033724,-19.33398088,-17.10679309,-18.63088719,-17.26222533,-18.64452883,-18.20471041,-17.89312082,-18.61257087,-18.87642432
159,-20.09707838,-19.32844254,-17.13030961,-18.63959029,-17.25551361,-18.66674685,-18.19083914,-17.88467828,-18.59980811,-18.88712703
160,-20.10391622,-19.32262042,-17.15382613,-18.64780991,-17.25024535,-18.68896486,-18.17696787,-17.87623574,-18.58681892,-18.89782973
161,-20.11075405,-19.31651992,-17.17734264,-18.65555526,-17.24497708,-18.71118288,-18.1630966,-17.86779319,-18.57382973,-18.90853243
162,-20.11759189,-19.31041942,-17.20056627,-18.6633006,-17.23970881,-18.7334009,-18.14978749,-17.86051662,-18.56084054,-18.9189964
163,-20.12442973,-19.30431892,-17.2225027,-18.67104595,-17.23444054,-18.75449459,-18.13695946,-17.85423784,-18.54785135,-18.92492432
164,-20.13126757,-19.29821842,-17.24443914,-18.67879129,-17.22917908,-18.77465135,-18.12413143,-17.84795906,-18.53467708,-18.93085225
165,-20.138297,-19.29163564,-17.26637558,-18.68571822,-17.2252041,-18.79480811,-18.1113034,-17.84168028,-18.52092172,-18.93678018
166,-20.1454982,-19.28484805,-17.28831201,-18.6922976,-17.22122913,-18.81496486,-18.09847538,-17.8354015,-18.50716637,-18.94270811
167,-20.1526994,-19.27806046,-17.30953734,-18.69887698,-17.21725415,-18.83512162,-18.0858996,-17.82983043,-18.49341101,-18.94863604
168,-20.1599006,-19.27127287,-17.329196,-18.70545636,-17.21327918,-18.85356396,-18.07376707,-17.8255029,-18.47965566,-18.95229369
169,-20.1671018,-19.26448529,-17.34885465,-18.71203574,-17.2093042,-18.87029189,-18.06163453,-17.82117538,-18.4659003,-18.95368108
170,-20.174303,-19.25687407,-17.36851331,-18.71721121,-17.20567037,-18.88701982,-18.049502,-17.81684785,-18.45227948,-18.95506847
171,-20.18173063,-19.24917037,-17.38817197,-18.72222903,-17.20215185,-18.90374775,-18.03736947,-17.81252032,-18.43873794,-18.95645586
172,-20.18941081,-19.24146667,-17.40667748,-18.72724685,-17.19863333,-18.92047568,-18.02524414,-17.80844865,-18.4251964,-18.95784324
173,-20.19709099,-19.23376296,-17.42370951,-18.73226466,-17.19511481,-18.9350955,-18.01315025,-17.80549279,-18.41165485,-18.95923063
174,-20.20477117,-19.22594114,-17.44074154,-18.73708428,-17.1915963,-18.94718559,-18.00105636,-17.80253694,-18.39811331,-18.95640721
175,-20.21245135,-19.21700901,-17.45777357,-18.74004084,-17.18786366,-18.95927568,-17.98896246,-17.79958108,-18.38459129,-18.95336216
176,-20.22013153,-19.20807688,-17.47480561,-18.7429974,-17.18390771,-18.97136577,-17.97686857,-17.79662523,-18.37220791,-18.95031712
177,-20.22798438,-19.19914474,-17.49043263,-18.74595395,-17.17995175,-18.98345586,-17.96477047,-17.79367818,-18.35982452,-18.94727207
178,-20.23607748,-19.19021261,-17.50498168,-18.74891051,-17.1759958,-18.99331622,-17.95227087,-17.79157237,-18.34744114,-18.94422703
179,-20.24417057,-19.18084695,-17.51953073,-18.75105495,-17.17203984,-18.99995586,-17.93977127,-17.78946657,-18.33505776,-18.93950991
180,-20.25226366,-19.17043654,-17.53407978,-18.75124234,-17.16785045,-19.0065955,-17.92727167,-17.78736076,-18.32267437,-18.93228468
181,-20.26035676,-19.16002613,-17.54862883,-18.75142973,-17.16288649,-19.01323514,-17.91477207,-17.78525495,-18.31113423,-18.92505946
182,-20.26844985,-19.14961572,-17.56184174,-18.75161712,-17.15792252,-19.01987477,-17.90227247,-17.78314915,-18.30083554,-18.91783423
183,-20.27654895,-19.13920531,-17.57446186,-18.7518045,-17.15295856,-19.02446036,-17.8894989,-17.78149459,-18.29053684,-18.91060901
184,-20.28465856,-19.1279985,-17.58708198,-18.75031742,-17.14799459,-19.02545135,-17.87667087,-17.77992973,-18.28023814,-18.90338378
185,-20.29276817,-19.11596406,-17.5997021,-18.74709019,-17.14303063,-19.02644234,-17.86384284,-17.77836486,-18.26993944,-18.89294234
186,-20.30087778,-19.10392963,-17.61232222,-18.74386296,-17.13708519,-19.02743333,-17.85101481,-17.7768,-18.25964074,-18.88193333
187,-20.30898739,-19.0918952,-17.62395015,-18.74063574,-17.13111321,-19.02842432,-17.83818679,-17.77523514,-18.25145916,-18.87092432
188,-20.317097,-19.07986076,-17.63535956,-18.73740851,-17.12514124,-19.0278009,-17.8253969,-17.77397538,-18.24383313,-18.85991532
189,-20.32503814,-19.06688158,-17.64676897,-18.73167628,-17.11916927,-19.02371802,-17.81262683,-17.77287417,-18.23620711,-18.84890631
190,-20.3326027,-19.05347297,-17.65817838,-18.72480541,-17.1131973,-19.01963514,-17.79985676,-17.77177297,-18.22858108,-18.83694595
191,-20.34016727,-19.04006436,-17.66958779,-18.71793453,-17.10681692,-19.01555225,-17.78708669,-17.77067177,-18.22095506,-18.82276577
192,-20.34773183,-19.02665576,-17.68037578,-18.71106366,-17.10027437,-19.01146937,-17.77431662,-17.76957057,-18.21387037,-18.80858559
193,-20.3552964,-19.01324715,-17.69112853,-18.70419279,-17.09373183,-19.00635946,-17.7616955,-17.76865556,-18.20925556,-18.79440541
